Timestamp (micros),Sensor1 (mV),Sensor2 (mV)
2843700, 324, 36
2862424, 441, 25
2881140, 16, 1
2897784, 1, 1
2913388, 1, 49
2930020, 4, 1
2945620, 0, 0
2961212, 0, 49
2977868, 49, 4
2994500, 0, 36
3011140, 169, 4
3028828, 36, 0
3045468, 1, 0
3061060, 9, 9
3076656, 0, 4
3092260, 25, 16
3109944, 100, 1
3127620, 4, 1
3143232, 100, 4
3160896, 36, 0
3177536, 169, 25
3196260, 196, 25
3214968, 36, 9
3231620, 0, 16
3248264, 64, 25
3265956, 16, 1
3282584, 64, 25
3300256, 256, 49
3318976, 0, 36
3335620, 100, 0
3353304, 1, 9
3368900, 1, 4
3384504, 0, 4
3400104, 4, 16
3416728, 144, 0
3434408, 25, 16
3452108, 4, 0
3467696, 0, 25
3484336, 256, 1
3502016, 225, 25
3520756, 1, 0
3536332, 25, 25
3554016, 36, 36
3571692, 16, 1
3588344, 100, 16
3607060, 49, 1
3623692, 81, 1
3640344, 361, 9
3658028, 289, 9
3675700, 49, 4
3692340, 4, 1
3707944, 25, 9
3724584, 144, 0
3742252, 4, 0
3757852, 36, 36
3775540, 9, 0
3791148, 0, 9
3806744, 25, 16
3824420, 1, 0
3840028, 0, 16
3856660, 225, 9
3874336, 361, 9
3892016, 36, 0
3908668, 49, 9
3925308, 25, 16
3942976, 64, 16
3960656, 400, 16
3979384, 121, 4
3997072, 0, 9
4012656, 36, 4
4029300, 36, 16
4046988, 36, 0
4063620, 16, 0
4080264, 9, 9
4095852, 16, 25
4113540, 0, 9
4129144, 0, 25
4145780, 0, 1
4161376, 4, 1
4176976, 25, 36
4194664, 9, 1
4210264, 81, 4
4226904, 36, 4
4243556, 4, 0
4259140, 49, 25
4276820, 49, 0
4293456, 169, 9
4311148, 9, 0
4326748, 1, 9
4342336, 0, 0
4357940, 1, 36
4374576, 4, 0
4390180, 4, 0
4405792, 1, 49
4422420, 16, 9
4439068, 400, 16
4457776, 400, 16
4476500, 0, 16
4493136, 196, 16
4511868, 484, 36
4530588, 169, 0
4548264, 1, 16
4564892, 25, 9
4581544, 36, 25
4599216, 324, 36
4617940, 1, 9
4633528, 169, 1
4651228, 49, 9
4667864, 9, 0
4683456, 49, 16
4701132, 25, 16
4718820, 121, 0
4736488, 49, 16
4754172, 144, 1
4771860, 81, 0
4788500, 36, 25
4806188, 4, 25
4822816, 100, 1
4840500, 64, 64
4858176, 144, 36
4876888, 169, 25
4895624, 36, 1
4912264, 256, 1
4929944, 49, 1
4946584, 196, 4
4964260, 144, 0
4981960, 1, 1
4997544, 25, 25
5015212, 9, 1
5030808, 9, 0
5046416, 0, 25
5063064, 25, 9
5079700, 169, 16
5098412, 49, 0
5115072, 1, 16
5131692, 16, 0
5148344, 1, 25
5164976, 49, 9
5181632, 9, 0
5197224, 169, 49
5215932, 81, 0
5232576, 144, 9
5250268, 289, 36
5268968, 144, 4
5286660, 36, 25
5304348, 16, 0
5320992, 64, 1
5337624, 0, 9
5353220, 25, 9
5369872, 1, 9
5385472, 1, 9
5401056, 36, 1
5417704, 81, 36
5435364, 9, 0
5450980, 16, 1
5467628, 196, 25
5486340, 9, 1
5501936, 1, 16
5518596, 1, 16
5535208, 100, 25
5553940, 25, 4
5570592, 16, 1
5587228, 0, 1
5602824, 9, 9
5618428, 4, 1
5634012, 49, 64
5651708, 1, 9
5667300, 25, 9
5683944, 25, 1
5700576, 1, 0
5716192, 121, 49
5734892, 36, 4
5751540, 4, 9
5767132, 0, 25
5783788, 25, 16
5801460, 0, 1
5817064, 196, 9
5834724, 121, 4
5852420, 9, 1
5868020, 121, 4
5885700, 289, 4
5903388, 196, 0
5921068, 64, 9
5937708, 1, 25
5954328, 16, 36
5972032, 0, 1
5987624, 36, 9
6004260, 0, 4
6019852, 49, 4
6036504, 100, 16
6055220, 196, 4
6072888, 81, 0
6089540, 9, 0
6105148, 36, 9
6121788, 25, 9
6138424, 25, 0
6155052, 25, 16
6172744, 0, 4
6188340, 1, 1
6203948, 49, 25
6221620, 49, 1
6238264, 4, 1
6253868, 1, 16
6270508, 4, 1
6286100, 36, 9
6302748, 1, 1
6318348, 0, 1
6333932, 1, 36
6350572, 1, 1
6366176, 0, 4
6381788, 4, 4
6397388, 16, 1
6414016, 100, 25
6432736, 9, 9
6448336, 49, 16
6466012, 100, 4
6483700, 9, 9
6499288, 25, 4
6515952, 1, 25
6532572, 9, 16
6549212, 64, 1
6565848, 36, 4
6582500, 16, 16
6600184, 81, 0
6616824, 81, 0
6633452, 9, 49
6650112, 1, 1
6665704, 9, 4
6681304, 196, 64
6700008, 100, 4
6717700, 1, 0
6733304, 25, 49
6750968, 169, 9
6768668, 169, 36
6787384, 16, 0
6804020, 1, 9
6819612, 16, 9
6836264, 121, 36
6854984, 9, 0
6870576, 0, 25
6887228, 64, 36
6904904, 9, 4
6920508, 36, 25
6938176, 100, 1
6955864, 64, 0
6972500, 49, 25
6990184, 36, 0
7006824, 100, 9
7024496, 0, 0
7040100, 121, 25
7058824, 16, 1
7075468, 4, 4
7091056, 9, 49
7107700, 49, 16
7125384, 0, 4
7140984, 0, 9
7156584, 9, 1
7172184, 0, 49
7188832, 4, 0
7204416, 36, 16
7222096, 4, 0
7237696, 0, 16
7254344, 0, 9
7269940, 144, 36
7288660, 324, 36
7307388, 4, 9
7322988, 1, 4
7338580, 1, 25
7355224, 9, 9
7370832, 64, 36
7388504, 100, 36
7407228, 1, 9
7422824, 1, 16
7439460, 1, 4
7455064, 9, 0
7470648, 16, 81
7488328, 49, 9
7504980, 25, 0
7521632, 25, 9
7538260, 36, 4
7554896, 100, 4
7572580, 81, 25
7590268, 1, 4
7605864, 25, 4
7622504, 1, 4
7638112, 16, 25
7655780, 0, 16
7672412, 4, 4
7688012, 9, 25
7704668, 1, 16
7721312, 121, 16
7740028, 100, 4
7757704, 49, 4
7774344, 100, 0
7792020, 49, 25
7809700, 0, 1
7825300, 49, 1
7841952, 1, 1
7857552, 9, 36
7874184, 4, 16
7890812, 25, 16
7908504, 1, 0
7924108, 0, 9
7939696, 16, 16
7957384, 0, 0
7972992, 9, 9
7988580, 16, 49
8006260, 49, 25
8023952, 4, 0
8039544, 1, 25
8056184, 16, 0
8072816, 81, 4
8089452, 169, 49
8108180, 25, 9
8124828, 0, 0
8140420, 4, 16
8157064, 0, 9
8172676, 4, 36
8189300, 1, 9
8204900, 9, 0
8220500, 100, 49
8239224, 36, 4
8255872, 0, 9
8271468, 0, 36
8288100, 0, 9
8303708, 1, 16
8320348, 9, 4
8335944, 1, 9
8351536, 36, 16
8369224, 169, 16
8387948, 16, 9
8404576, 16, 0
8421228, 1, 1
8436828, 0, 36
8453468, 1, 16
8470100, 16, 25
8487776, 0, 1
8503388, 0, 9
8518988, 4, 16
8535624, 4, 9
8551220, 4, 36
8567856, 4, 16
8584504, 36, 1
8601140, 100, 25
8619860, 36, 1
8636504, 81, 25
8654196, 1, 16
8670824, 16, 1
8687448, 4, 25
8704104, 0, 25
8720748, 9, 0
8736340, 9, 36
8752972, 36, 16
8770664, 16, 0
8787308, 1, 36
8803932, 0, 16
8820584, 0, 1
8836184, 81, 36
8853876, 49, 16
8871544, 25, 0
8888180, 36, 25
8905860, 361, 9
8923552, 81, 1
8940176, 0, 9
8955784, 16, 16
8973476, 36, 9
8990100, 81, 25
9007784, 16, 1
9024416, 36, 1
9041068, 1, 4
9056664, 4, 36
9073296, 4, 9
9088900, 16, 36
9106588, 16, 1
9123220, 0, 16
9139868, 1, 1
9155460, 144, 36
9174180, 169, 36
9192904, 0, 0
9208504, 9, 25
9225136, 0, 1
9240736, 0, 4
9256344, 4, 16
9272976, 144, 1
9290660, 529, 9
9308356, 144, 0
9326024, 16, 9
9342656, 324, 0
9360336, 225, 16
9379064, 4, 0
9394660, 25, 25
9412332, 4, 36
9428968, 9, 9
9444588, 1, 9
9460176, 25, 49
9477860, 0, 1
9493456, 1, 4
9509072, 9, 49
9525696, 9, 9
9541284, 4, 25
9557932, 9, 1
9573544, 9, 9
9589140, 36, 25
9606824, 9, 0
9622428, 25, 4
9639068, 49, 16
9656744, 9, 0
9672344, 49, 4
9688976, 16, 4
9705616, 25, 25
9723296, 0, 4
9738904, 64, 4
9755536, 121, 9
9773224, 16, 9
9789876, 1, 9
9805452, 0, 64
9822104, 1, 9
9837708, 25, 16
9855392, 1, 9
9870980, 4, 0
9886580, 1, 49
9903220, 0, 0
9918828, 1, 16
9935460, 9, 9
9951060, 1, 0
9966660, 49, 36
9984340, 0, 0
9999936, 16, 9
10016580, 0, 1
10033228, 1, 25
10050908, 4, 36
10068588, 0, 0
10085224, 4, 49
10102900, 9, 9
10119544, 4, 9
10136180, 1, 9
10152828, 1, 0
10169464, 0, 9
10186100, 16, 9
10203772, 9, 1
10220420, 4, 4
10237068, 4, 9
10253712, 1, 4
10270344, 1, 9
10286984, 1, 25
10304660, 1, 0
10321312, 4, 1
10337948, 0, 4
10354580, 4, 1
10371224, 0, 4
10387868, 16, 0
10405532, 0, 9
10422168, 0, 0
10438824, 0, 9
10455472, 0, 1
10472100, 25, 0
10489776, 9, 4
10506424, 25, 9
10524092, 9, 1
10540740, 0, 0
10557364, 0, 25
10575072, 4, 4
10591700, 0, 9
10608332, 0, 4
10624972, 169, 36
10644740, 484, 0
10663464, 169, 64
10683208, 49, 25
10701940, 1, 1
10718580, 49, 4
10736260, 1, 49
10753936, 9, 36
10771624, 1, 9
10788264, 16, 4
10805944, 144, 9
10824648, 100, 9
10843384, 49, 36
10862116, 4, 1
10878740, 16, 36
10897464, 9, 81
10915144, 16, 16
10933864, 169, 25
10953624, 225, 169
10974432, 121, 36
10994176, 16, 0
11011856, 1, 4
11028496, 4, 81
11046180, 49, 169
11065940, 784, 81
11085696, 676, 4
11104428, 225, 81
11124172, 49, 25
11142904, 9, 36
11160572, 9, 361
11179300, 16, 64
11198024, 81, 9
11215692, 0, 225
11234424, 4, 441
11253136, 81, 121
11272892, 225, 196
11293704, 49, 9
11311396, 625, 625
11332184, 144, 676
11352980, 1, 25
11370668, 256, 4
11389380, 1156, 144
11411212, 121, 0
11429944, 16, 361
11449708, 1, 324
11468408, 36, 1369
11489212, 144, 1936
11511056, 25, 121
11530816, 4, 25
11548496, 100, 289
11569304, 1024, 196
11591132, 1681, 49
11611940, 64, 64
11630672, 16, 324
11650436, 1, 169
11669144, 25, 0
11686812, 196, 169
11707616, 169, 100
11728420, 196, 0
11747136, 576, 16
11766916, 256, 1
11785624, 16, 196
11805376, 36, 100
11825136, 0, 36
11842824, 100, 100
11863624, 169, 625
11884416, 4, 1521
11904200, 81, 1225
11924980, 121, 361
11945768, 0, 16
11963460, 256, 16
11983224, 256, 0
12001940, 0, 9
12018580, 16, 64
12037308, 289, 1
12056020, 100, 9
12074736, 36, 0
12092424, 9, 49
12110104, 36, 16
12128828, 625, 1
12147536, 1296, 9
12167312, 256, 0
12186024, 64, 9
12203692, 196, 49
12223456, 25, 64
12242180, 49, 144
12261924, 256, 196
12282732, 36, 16
12301464, 4, 4
12318108, 256, 0
12336816, 324, 36
12356572, 1, 144
12375308, 144, 81
12395060, 400, 16
12414816, 64, 36
12433548, 25, 0
12451224, 0, 16
12468904, 324, 361
12489700, 196, 324
12510504, 9, 49
12528176, 81, 1
12545856, 81, 0
12563544, 9, 16
12581236, 4, 4
12597864, 25, 0
12615536, 100, 144
12636332, 484, 625
12657128, 121, 256
12677940, 225, 81
12697696, 484, 121
12718508, 676, 225
12739288, 256, 100
12760096, 484, 25
12779864, 1600, 0
12799628, 361, 0
12818332, 0, 36
12836028, 16, 121
12855772, 0, 16
12873452, 49, 16
12892188, 4, 4
12908824, 441, 64
12928576, 324, 225
12949388, 16, 4
12967060, 16, 16
12985776, 36, 1
13003460, 16, 25
13022172, 36, 225
13041948, 4, 81
13059628, 49, 4
13077300, 121, 100
13098108, 9, 81
13115788, 16, 1
13133460, 16, 81
13152172, 49, 121
13171944, 16, 9
13189608, 49, 16
13208336, 196, 169
13229148, 1, 121
13247864, 81, 9
13265540, 1, 4
13282180, 4, 1
13298820, 196, 25
13318584, 81, 169
13338348, 81, 256
13358100, 169, 4
13376820, 100, 16
13396584, 81, 1
13414260, 81, 49
13432996, 16, 49
13451700, 9, 25
13469368, 81, 81
13488096, 36, 169
13507868, 144, 81
13527620, 4, 36
13545296, 16, 0
13562980, 49, 36
13581700, 4, 36
13599376, 25, 256
13619132, 4, 25
13636840, 1, 0
13653468, 4, 9
13670100, 49, 9
13687772, 9, 16
13705472, 36, 4
13723136, 0, 4
13739780, 1, 225
13758508, 196, 81
13778268, 289, 36
13798008, 0, 9
13814652, 25, 4
13832340, 1, 25
13850036, 4, 324
13868724, 49, 100
13888492, 4, 4
13905140, 64, 4
13922820, 49, 4
13940508, 1, 4
13957152, 16, 0
13974824, 144, 0
13993548, 36, 4
14011216, 9, 9
14027860, 25, 9
14045544, 256, 36
14065296, 576, 196
14086096, 49, 225
14105876, 1, 36
14123544, 121, 0
14142252, 100, 25
14162032, 25, 1
14179704, 81, 64
14198412, 121, 36
14218176, 16, 25
14236900, 0, 1
14253536, 25, 4
14271232, 36, 36
14289944, 4, 0
14306580, 36, 1
14324264, 81, 4
14341936, 100, 0
14360676, 4, 4
14377304, 25, 121
14397060, 400, 100
14417844, 576, 9
14436588, 25, 4
14454248, 289, 81
14474008, 36, 36
14492744, 100, 0
14511472, 169, 1
14530180, 0, 1
14546820, 1, 4
14563472, 0, 16
14581148, 0, 100
14599860, 64, 100
14619604, 400, 36
14639384, 676, 1
14658092, 100, 0
14676820, 1, 9
14693460, 9, 36
14711148, 196, 1
14729856, 225, 49
14749616, 9, 1
14766268, 81, 4
14783936, 100, 81
14803692, 100, 64
14823464, 36, 1
14841148, 256, 16
14860892, 324, 9
14879608, 256, 0
14898340, 0, 0
14914980, 64, 36
14933696, 9, 36
14951372, 0, 0
14968040, 4, 36
14985696, 16, 16
15004412, 16, 0
15022100, 0, 1
15038752, 0, 1
15055388, 4, 16
15073052, 0, 16
15090748, 100, 9
15109464, 4, 25
15127140, 49, 0
15144816, 121, 9
15163544, 196, 0
15182264, 4, 4
15198892, 36, 36
15217608, 16, 4
15235296, 0, 0
15251936, 4, 9
15268580, 196, 4
15287292, 256, 49
15307068, 49, 81
15325780, 25, 16
15344500, 64, 16
15363216, 36, 0
15380904, 16, 100
15400668, 25, 121
15420424, 196, 36
15440192, 121, 1
15458892, 64, 100
15478656, 0, 36
15496340, 25, 16
15515056, 4, 16
15532744, 1, 4
15549372, 4, 36
15567064, 121, 4
15585776, 729, 64
15605532, 144, 81
15625300, 1, 9
15641940, 81, 9
15659620, 49, 0
15677296, 100, 100
15698112, 324, 16
15717856, 49, 121
15737616, 144, 121
15758424, 361, 9
15777152, 25, 49
15795860, 25, 0
15813536, 4, 16
15831216, 16, 0
15848892, 1, 121
15867624, 196, 1
15886336, 529, 16
15906108, 196, 4
15924816, 9, 16
15942500, 9, 100
15961224, 36, 25
15979936, 225, 9
15998656, 121, 16
16018412, 49, 36
16037136, 121, 16
16056892, 576, 0
16075620, 49, 9
16093300, 121, 64
16113060, 169, 9
16131788, 36, 1
16149452, 81, 16
16168180, 289, 36
16187944, 64, 64
16206660, 64, 16
16225388, 16, 9
16243064, 64, 4
16260744, 225, 4
16279448, 361, 16
16299224, 100, 16
16318980, 81, 16
16337700, 9, 4
16354340, 169, 1
16373060, 25, 36
16391768, 49, 64
16410500, 16, 4
16428184, 441, 16
16447940, 324, 4
16466660, 64, 81
16485372, 64, 324
16505148, 64, 81
16523864, 25, 9
16541544, 49, 16
16560256, 81, 64
16578984, 49, 1
16596652, 25, 0
16614328, 169, 0
16633060, 676, 4
16651776, 196, 25
16671540, 0, 9
16688180, 25, 4
16705864, 16, 1
16723540, 81, 0
16741216, 100, 25
16760992, 4, 16
16778668, 0, 25
16796344, 36, 25
16815048, 196, 9
16833800, 100, 1
16852508, 36, 0
16870180, 9, 1
16886828, 49, 0
16904500, 169, 4
16923216, 0, 4
16939856, 144, 1
16958580, 169, 4
16977300, 256, 25
16997060, 289, 4
17015768, 36, 16
17034500, 36, 4
17052188, 4, 64
17069868, 4, 100
17088592, 49, 1
17106260, 0, 1
17122900, 1, 9
17139532, 100, 1
17158264, 289, 4
17176988, 121, 1
17195700, 81, 16
17214408, 400, 9
17233148, 36, 36
17251856, 0, 64
17269536, 100, 100
17290348, 289, 100
17311148, 36, 81
17329860, 16, 49
17348572, 169, 0
17367304, 400, 1
17386032, 324, 25
17405780, 169, 36
17425548, 1225, 0
17445300, 121, 0
17464008, 4, 0
17480648, 0, 1
17497296, 64, 64
17516024, 100, 144
17536820, 36, 4
17554500, 196, 9
17573224, 324, 9
17591940, 25, 16
17610656, 25, 49
17629388, 49, 25
17648100, 9, 49
17665772, 4, 4
17682420, 0, 1
17699064, 144, 64
17718820, 144, 121
17739616, 4, 49
17757304, 0, 49
17774984, 49, 0
17792664, 9, 4
17809292, 36, 36
17828024, 289, 64
17847780, 441, 9
17866500, 36, 4
17884188, 25, 16
17902908, 16, 9
17920580, 49, 36
17939300, 4, 100
17958024, 100, 36
17977788, 25, 0
17995456, 16, 1
18013132, 0, 1
18029784, 81, 36
18048504, 196, 9
18067216, 100, 49
18086984, 49, 49
18105700, 256, 16
18125456, 4, 81
18143136, 64, 1
18160824, 169, 16
18180576, 121, 36
18200336, 0, 49
18218028, 1, 4
18234664, 4, 0
18251304, 9, 1
18267932, 64, 4
18285628, 36, 0
18303304, 529, 36
18323060, 676, 9
18341780, 289, 1
18360508, 64, 144
18380264, 64, 144
18400024, 25, 9
18417704, 4, 4
18434340, 36, 9
18452012, 289, 0
18470736, 676, 36
18490496, 169, 64
18510260, 0, 9
18526896, 0, 196
18545608, 4, 81
18563296, 16, 4
18580988, 1, 16
18598664, 0, 121
18617388, 49, 25
18636108, 16, 4
18653788, 144, 0
18672516, 36, 16
18691224, 49, 36
18709952, 1, 16
18727620, 144, 1
18746336, 81, 1
18764024, 1, 16
18781696, 196, 1
18800416, 225, 0
18819156, 16, 4
18836828, 16, 4
18854508, 1, 4
18871136, 0, 25
18888820, 25, 16
18907540, 16, 4
18925224, 64, 1
18942892, 361, 4
18961620, 289, 4
18980336, 49, 4
18998016, 100, 16
19017792, 576, 0
19036504, 576, 0
19055228, 100, 0
19073940, 49, 36
19092676, 144, 1
19111384, 36, 0
19129064, 16, 1
19146724, 0, 4
19163388, 121, 16
19183140, 225, 36
19202900, 16, 16
19221624, 1, 1
19238272, 0, 25
19255948, 1, 4
19272576, 25, 1
19290260, 100, 49
19310016, 361, 81
19329780, 289, 25
19349552, 0, 0
19366192, 81, 1
19383860, 400, 36
19403620, 49, 1
19421304, 4, 49
19438984, 4, 100
19457708, 36, 1
19475376, 64, 1
19493068, 0, 4
19509700, 25, 9
19527372, 81, 9
19545064, 36, 4
19562748, 1, 9
19579376, 16, 81
19598096, 1, 196
19616832, 9, 25
19634512, 9, 9
19651148, 1, 16
19668820, 1, 9
19685468, 144, 25
19705228, 256, 16
19724984, 4, 16
19742648, 16, 49
19761384, 169, 9
19780092, 144, 16
19799856, 9, 16
19817548, 36, 0
19835232, 1, 4
19851856, 256, 16
19871624, 100, 0
19890348, 36, 25
19909052, 36, 0
19926732, 25, 9
19944408, 9, 1
19961072, 4, 1
19977708, 1, 16
19995376, 9, 0
20012016, 256, 4
20030740, 361, 16
20050500, 4, 9
20067144, 144, 16
20086912, 121, 16
20106668, 1, 0
20123292, 16, 1
20140972, 0, 4
20157628, 0, 0
20174264, 196, 25
20194008, 289, 36
20213784, 9, 9
20230428, 9, 1
20247064, 9, 1
20263696, 289, 1
20282432, 169, 9
20301152, 0, 1
20317780, 4, 0
20334408, 0, 0
20351056, 1, 4
20367708, 100, 9
20386420, 169, 9
20405132, 9, 1
20421780, 36, 0
20439468, 4, 0
20456112, 169, 1
20474828, 484, 25
20494580, 121, 25
20514352, 0, 1
20530980, 100, 4
20549708, 529, 25
20569460, 100, 4
20588180, 0, 0
20604820, 1, 9
20621464, 1, 4
20638096, 4, 4
20654740, 1, 0
20671372, 9, 1
20688028, 25, 1
20705708, 4, 9
20722340, 0, 1
20738972, 0, 1
20755628, 4, 4
20772260, 1, 0
20788892, 0, 1
20805528, 1, 0
20822176, 0, 1
20838816, 1, 0
20855456, 0, 9
20872096, 1, 36
20889780, 1, 4
20906408, 0, 0
20923048, 0, 0
20939692, 0, 0
20956344, 1, 1
20972972, 0, 0
20989620, 0, 9
21006256, 0, 36
21023952, 9, 9
21040580, 1, 0
21057212, 0, 4
21073844, 0, 9
21090496, 4, 16
21108180, 4, 4
21124816, 0, 1
21141444, 0, 4
21158096, 1, 1
21174736, 0, 9
21191376, 0, 4
21208004, 1, 0
21224660, 0, 0
21241296, 1, 0
21257928, 0, 4
21274568, 0, 0
21291216, 0, 0
21307860, 0, 0
21324500, 1, 1
21341124, 0, 1
21357788, 0, 1
21374420, 0, 1
21391048, 0, 0
21407696, 0, 0
21424340, 0, 1
21440968, 0, 1
21457616, 0, 0
21474252, 0, 1
21490900, 0, 1
21507540, 0, 0
21524180, 1, 1
21540804, 0, 1
21557464, 0, 1
21574100, 0, 0
21590740, 0, 0
21607376, 1, 1
21624016, 0, 0
21640648, 0, 0
21657288, 0, 0
21673920, 0, 0
21690580, 0, 0
21707220, 0, 1
21723860, 1, 0
21740480, 0, 0
21757140, 0, 0
21773776, 0, 1
21790420, 0, 0
21807052, 1, 0
21823700, 0, 1
21840328, 0, 1
21856968, 0, 1
21873600, 0, 0
21890260, 0, 0
21906900, 0, 0
21923540, 1, 1
21940160, 0, 0
21956820, 1, 0
21973460, 0, 1
21990088, 0, 0
22006732, 1, 0
22023388, 0, 0
22040008, 0, 0
22056652, 0, 1
22073280, 0, 0
22089940, 0, 0
22106580, 0, 0
22123216, 1, 0
22139844, 0, 0
22156496, 0, 1
22173124, 0, 0
22189772, 0, 1
22206412, 1, 0
22223060, 0, 0
22239688, 0, 1
22256340, 1, 0
22272972, 0, 0
22289628, 1, 0
22306252, 0, 1
22322900, 0, 0
22339520, 0, 0
22356176, 0, 1
22372812, 0, 0
22389452, 0, 0
22406096, 0, 1
22422740, 0, 0
22439368, 0, 0
22456008, 0, 4
22472640, 0, 0
22489296, 0, 0
22505940, 0, 0
22522572, 0, 1
22539204, 0, 1
22555860, 0, 1
22572496, 0, 0
22589132, 0, 0
22605776, 1, 0
22622428, 0, 0
22639048, 0, 0
22655692, 0, 1
22672324, 0, 0
22688980, 0, 0
22705620, 0, 0
22722260, 1, 0
22738888, 0, 0
22755536, 0, 0
22772172, 1, 0
22788820, 0, 0
22805452, 0, 0
22822100, 1, 1
22838728, 0, 0
22855368, 0, 0
22872016, 0, 1
22888660, 0, 0
22905300, 1, 0
22921936, 1, 0
22938560, 0, 0
22955216, 1, 0
22971852, 0, 0
22988492, 1, 0
23005128, 0, 0
23021776, 1, 0
23038404, 0, 0
23055056, 1, 0
23071688, 0, 1
23088348, 0, 0
23104980, 0, 0
23121620, 0, 1
23138240, 0, 0
23154900, 0, 1
23171536, 0, 0
23188180, 0, 0
23204812, 0, 0
23221456, 1, 0
23238092, 0, 1
23254736, 1, 0
23271372, 0, 1
23288016, 0, 0
23304660, 0, 0
23321300, 1, 0
23337932, 0, 0
23354576, 0, 0
23371208, 0, 1
23387860, 0, 0
23404496, 0, 0
23421148, 1, 0
23437780, 0, 0
23454408, 0, 0
23471048, 0, 0
23487700, 0, 0
23504344, 0, 0
23520980, 1, 0
23537604, 1, 0
23554260, 4, 1
23570884, 0, 0
23587540, 0, 0
23604176, 0, 0
23620816, 1, 0
23637448, 0, 0
23654088, 0, 0
23670736, 0, 1
23687388, 0, 0
23704020, 1, 0
23720652, 0, 1
23737280, 0, 0
23753940, 1, 0
23770576, 0, 0
23787216, 0, 1
23803848, 0, 1
23820496, 1, 0
23837128, 0, 0
23853768, 0, 0
23870400, 0, 0
23887056, 0, 0
23903700, 0, 0
23920344, 1, 0
23936968, 0, 0
23953616, 0, 0
23970248, 0, 0
23986896, 1, 0
24003528, 0, 1
24020180, 1, 0
24036812, 0, 0
24053460, 1, 0
24070096, 0, 1
24086748, 0, 0
24103380, 0, 0
24120020, 1, 0
24136652, 0, 0
24153296, 0, 0
24169932, 0, 1
24186580, 1, 1
24203208, 0, 0
24219868, 1, 0
24236496, 0, 0
24253128, 0, 0
